frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,209.145,60.765987,62.77983,80.853516,0.9978235,210.19359722733498,209.58464980125427,209.4037331044674,210.42250990867615,212.4398066997528,215.58803457021713,220.71687227487564,227.9652557373047,237.49329161643982,247.48122191429138,256.11124897003174,262.50815415382385,267.39996433258057,271.3972764015198,274.35688042640686,276.1250207424164,277.28232860565186,217.43253403902054,220.6862158179283,225.57783687114716,230.95342791080475,235.73577404022217,249.74380207061768,254.83921098709106,260.60719108581543,265.62366557121277,269.3585755825043,242.44586658477783,242.05590105056763,241.59502363204956,241.1918442249298,234.01583921909332,237.16987562179565,240.7347855567932,244.47673511505127,247.84792160987854,222.28331530094147,226.5699599981308,230.40992414951324,234.20917081832886,230.366259932518,226.71945297718048,250.9370505809784,255.22207355499268,259.01958298683167,262.75030732154846,258.5695230960846,254.77174639701843,228.1302388906479,231.06178891658783,236.9078540802002,240.50203657150269,244.22637820243835,250.31076192855835,253.42625975608826,249.83858227729797,243.82358384132385,239.08547270298004,234.57948994636536,229.9679524898529,229.6251618862152,236.41665315628052,240.0472972393036,243.75559830665588,252.05582666397095,244.02894020080566,239.64238286018372,235.3639577627182,94.31924867630005,100.40746474266052,106.65442848205566,113.60859489440918,121.10991168022156,128.4097089767456,134.87711381912231,140.0813775062561,142.50421380996704,141.93161869049072,139.04055738449097,134.55512475967407,128.77102255821228,122.2418155670166,115.2706618309021,108.08618354797363,100.98872113227844,78.25419276952744,74.60353648662567,72.60567545890808,72.62780994176865,74.254219353199,74.79460990428925,73.51800459623337,73.97981745004654,76.3344915509224,80.19418025016785,80.49629074335098,82.56094026565552,84.52752876281738,86.91055357456207,94.5520384311676,95.53863954544067,96.10885870456696,96.02455854415894,95.65672183036804,84.19721364974976,82.49700903892517,82.24314367771149,83.51657462120056,84.08851742744446,84.23202180862427,84.54726803302765,83.44130039215088,84.09568381309509,86.38758409023285,86.03034973144531,85.47082352638245,111.72665762901306,103.30492234230042,99.18554615974426,100.02970743179321,99.88080108165741,104.75949478149414,113.92664742469788,121.09459590911865,124.46921157836914,124.60192561149597,123.59714579582214,119.22090768814087,111.33842706680298,102.94945240020752,103.30437421798706,103.65304923057556,113.22844576835632,120.35642194747925,120.33258533477783,119.55518198013306,0.49387952339517965,0.4589625082160281,0.39678865532718127,0.14373790231918127,0.7642809035705241,0.7910080294927484,0.46077261246204143,0.9331247407340518,0.4150998381749746,0.6915501389855221,0.42260155288090434,0.5415103004856362,0.2845977556448528,0.3899365304755232,0.2850117322132591,0.06092634367139332,0.9236670668361906,0.6057010959731932,0.06534303110709601,0.4173733833839158,0.51190066,0.0032852183,0.28636944,0.042843387,0.0867078,0.046729,0.022164665,/content/Happiness_img/Happiness_start_13.png
0,38.862186,3.310227,73.794174,94.2844,0.98791635,40.43000403791666,42.186046466231346,44.56794746220112,48.329247146844864,53.39450576901436,60.009966135025024,67.79083299636841,77.06226223707199,87.32570749521255,96.74106693267822,103.57506704330444,107.80108827352524,110.99812424182892,112.44078946113586,112.46174877882004,111.15108323097229,109.49406111240387,48.401103496551514,51.528699457645416,57.47624933719635,64.81104770302773,71.52087008953094,84.40404969453812,90.43920856714249,96.94645869731903,102.39117592573166,105.95170831680298,80.66870778799057,82.02332371473312,83.37087363004684,84.82975566387177,75.76367044448853,80.15552544593811,84.75502145290375,88.65213364362717,92.34176927804947,55.74254083633423,60.08581966161728,65.15713638067245,70.11333599686623,65.58502793312073,60.62766921520233,88.96066159009933,92.66381919384003,97.47530615329742,101.84679597616196,97.87844544649124,93.21332889795303,67.69850006699562,72.30528753995895,80.22519356012344,85.00032132863998,89.55522507429123,96.77864092588425,100.32887667417526,98.60602712631226,92.69030612707138,86.69551157951355,80.6585066318512,72.96014553308487,69.18577080965042,80.11426991224289,85.07568150758743,89.90125274658203,99.07498854398727,92.03810054063797,86.49982231855392,80.78530758619308,42.82519492506981,52.76755839586258,62.48418879508972,72.23402732610703,81.04750263690948,88.50074952840805,94.77810496091843,99.16671872138977,100.12843894958496,97.47704017162323,91.29707580804825,83.29661619663239,74.48714071512222,65.28822296857834,55.67857474088669,46.58150941133499,37.822538405656815,27.061550721526146,20.11492544412613,15.671772234141827,14.131411582231522,14.790850944817066,15.590808846056461,14.499708198010921,15.362555988132954,18.95316733419895,24.94088526070118,29.102528601884842,32.15213319659233,34.79354301095009,37.957927852869034,47.97973355650902,48.27597025036812,48.536030769348145,47.78784254193306,47.19891542196274,35.07285735011101,30.68822219967842,30.23613804578781,34.25517076253891,35.51478013396263,35.883045583963394,34.272193908691406,30.2141310274601,30.09925264120102,34.069836497306824,34.997483909130096,35.24933522939682,66.6099225282669,56.659318029880524,51.51859313249588,51.606000542640686,51.03602486848831,55.22962307929993,64.55402618646622,73.87909239530563,78.94837737083435,79.86874127388,79.48090106248856,75.17302125692368,66.1402131319046,57.03984820842743,56.974036693573,56.497383296489716,63.91280156373978,73.56369471549988,74.49343752861023,74.19824588298798,0.6536145603691721,0.542717354129473,0.24793922954270176,0.32019287392394374,0.6302892622999586,0.6662291175210111,0.28420067078144673,0.8632445048573496,0.40506355210882394,0.7253501067089126,0.4048268483046122,0.42669077324909244,0.2712330537654595,0.2785028416504083,0.2741697014784379,0.07735884956653154,0.9648875125400872,0.721195283779851,0.08474498375524009,0.3650169392794885,0.23374397,0.056049224,0.28552678,0.03657356,0.1401381,0.019580083,0.22838822,/content/Happiness_img/Happiness_start_13.png
0,93.004196,34.65499,54.82341,75.1297,0.97631925,101.16217964887619,100.23018309473991,99.71827465295792,100.10478490591049,101.94459530711174,105.23856443166733,109.88212609291077,116.02706909179688,123.06392705440521,130.10779523849487,136.15670371055603,141.13225758075714,145.06981480121613,147.6436243057251,149.33057391643524,149.98796117305756,150.01875972747803,110.14561128616333,113.01396024227142,117.03189307451248,121.30388939380646,125.17767405509949,134.40150475502014,138.30547428131104,142.3781100511551,145.5316514968872,146.90635514259338,129.88756728172302,129.91420376300812,130.00816118717194,130.23506104946136,123.17353749275208,125.9197268486023,128.7544173002243,131.39064610004425,133.84297263622284,113.7407101392746,116.82466864585876,119.93587929010391,122.20613873004913,119.60743939876556,116.61593753099442,135.17359685897827,138.19626116752625,141.21891367435455,143.34258198738098,140.95176994800568,138.0167294740677,116.0421969294548,119.66354477405548,125.11583697795868,127.97482717037201,130.9134120941162,134.8110991716385,135.91523659229279,133.27729654312134,129.05277264118195,125.3770090341568,121.80688261985779,118.04167377948761,116.94288450479507,124.65549123287201,127.69042146205902,130.58098125457764,135.2232152223587,129.31348049640656,125.92224848270416,122.58882915973663,63.40072417259216,70.69007402658463,78.1276023387909,85.80569100379944,93.19631731510162,99.75972175598145,105.58295774459839,109.69149827957153,111.40688610076904,110.74627304077148,107.3797538280487,102.3733856678009,96.39588153362274,89.7000263929367,82.66130375862122,75.48422956466675,68.3192383646965,59.282075464725494,55.67586725950241,53.81995537877083,53.73274067044258,54.72269842028618,53.826794475317,52.92141965031624,53.33815410733223,55.6147323846817,59.45322006940842,61.599573254585266,64.22562700510025,66.83866935968399,69.78738212585449,77.26367318630219,77.58419609069824,77.98331451416016,78.04873538017273,78.0018196105957,63.983083963394165,61.95887464284897,61.9443644285202,64.39449191093445,64.9569520354271,64.81723934412003,64.81988686323166,62.58675563335419,62.765219271183014,65.30048632621765,65.89432919025421,65.71643203496933,91.64450526237488,85.55394852161407,82.68222033977509,83.41059100627899,83.25028038024902,86.75051701068878,92.99942529201508,98.11223709583282,100.25465834140778,100.13009512424469,99.45393526554108,96.8012273311615,91.32693672180176,86.02331864833832,86.50168561935425,86.6592149734497,92.55853271484375,96.79973638057709,96.8456175327301,96.17937898635864,0.56753291960372,0.42116276809781494,0.3716870342517661,0.3818926410392938,0.2527870105432551,0.6049386632472851,0.20954505850980976,0.7693601516076937,0.37921505610544065,0.3374344085283796,0.26051543665064175,0.4401323665238782,0.2945911880849428,0.2896849950359573,0.23332965890863303,0.04838505945728831,0.9504348776151679,0.8059615567389812,0.11163095765268934,0.16569081587842752,0.12077494,0.29422075,0.04481715,0.43924966,0.07553927,0.0143194655,0.011078704,/content/Happiness_img/Happiness_start_13.png
0,283.27435,145.67201,85.160126,105.6398,0.89854145,293.9178663492203,297.5287467241287,302.5461400151253,308.41140162944794,315.45628663897514,323.4688863158226,332.2707759141922,341.2146064043045,349.2015387415886,354.9254695177078,357.6215136051178,359.39717787504196,360.7024696469307,361.64537900686264,361.956596493721,361.590463578701,360.34378999471664,305.00946459174156,309.1335166990757,315.0575768649578,321.92321223020554,328.58087503910065,346.2520890235901,349.03817170858383,351.79962944984436,354.4526886343956,357.0023888349533,341.0206146836281,344.00507086515427,346.8083146214485,349.4214391708374,339.05405139923096,343.0290806889534,347.07880705595016,350.1180566549301,352.0757555961609,314.40984854102135,318.70374220609665,323.8737655878067,328.4750811457634,324.9713739156723,319.88844496011734,347.2667778134346,349.1987006664276,352.73520225286484,355.7673752307892,354.2156271338463,350.71961188316345,334.098517537117,338.7734055519104,344.2110939025879,346.8770119547844,348.75247567892075,351.9638187289238,353.0197046995163,352.6881432533264,350.39240568876266,347.3977483510971,343.48479598760605,338.5787984728813,334.94134098291397,344.03643292188644,346.93655318021774,349.0501181483269,352.8514678478241,349.27725434303284,346.8154389858246,343.48016488552094,192.88245895504951,204.91150629520416,216.27986598014832,226.61540257930756,235.13287782669067,241.4043533205986,245.86332964897156,247.85483175516129,246.2557646036148,241.1507704257965,233.8080461025238,225.11871403455734,215.92750823497772,206.73362571001053,197.1283808350563,187.91305074095726,179.28486895561218,184.4414637684822,178.87998047471046,175.3096677660942,174.34746173024178,175.01822701096535,173.5053737461567,171.13919761776924,169.52873596549034,168.9218805730343,169.76188120245934,185.93978229165077,192.60585376620293,198.89522832632065,205.45526832342148,212.84138506650925,213.43296593427658,213.02930223941803,211.63674199581146,209.6249925494194,191.89130929112434,187.84132862091064,186.63428202271461,189.34037771821022,192.54800948500633,193.73684391379356,185.3412425518036,181.1190152168274,179.41099736094475,181.11469930410385,184.47934925556183,185.99447405338287,228.43454444408417,223.63586956262589,220.14519864320755,220.12493288516998,218.4921733736992,219.89968889951706,223.5249450802803,228.69750201702118,232.68932837247849,234.33191686868668,234.8190747499466,232.65294086933136,227.93981683254242,223.43334090709686,222.93169432878494,221.8145666718483,223.6294540166855,228.07067555189133,229.3393635749817,229.86534625291824,0.5440365883541416,0.42999919259874136,0.3400192917739299,0.5383609646906209,0.10566449407484005,0.31909346385078424,0.03226132904008402,0.5215646928734505,0.37699127003929,0.12134727527581952,0.33552510638620325,0.2336898639712719,0.23449990989032546,0.16587034573103387,0.4063448516758072,0.16915545641554725,0.7896674263995783,0.6883246905679729,0.13357179119446816,0.02949101310714561,0.016620269,0.0035695063,0.6478337,0.014879016,0.13712706,0.11848738,0.061483096,/content/Happiness_img/Happiness_start_13.png
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/content/Happiness_img/Happiness_mid_10.png
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/content/Happiness_img/Happiness_mid_42.png
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/content/Happiness_img/Happiness_mid_14.png
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/content/Happiness_img/Happiness_start_40.png
0,242.87407,78.57473,54.06218,63.132225,0.8928992,245.07270672917366,244.97113916277885,246.30325827002525,248.7460234463215,251.67074331641197,255.92006361484528,261.57153737545013,268.0115332007408,275.2361899614334,281.7718839645386,287.2953602075577,292.01019048690796,294.48259568214417,296.02998995780945,296.6900680065155,295.93753921985626,294.113972902298,257.2971059679985,259.2444270849228,262.2547467947006,264.8353462219238,266.9762391448021,274.4059193134308,275.546874165535,277.4731193780899,279.84941923618317,282.4513168334961,271.3594352006912,272.1760551929474,273.13535010814667,273.96208024024963,270.2491844892502,271.8926408290863,273.87815034389496,275.9149658679962,277.4250588417053,261.8562243580818,264.14173752069473,266.6475219130516,268.6291053891182,266.540372133255,264.3731810450554,275.06678807735443,276.77086198329926,279.25613498687744,280.7652916908264,279.31840085983276,277.135959982872,268.6868905425072,270.6764224767685,273.23985826969147,274.796288728714,275.8888998031616,278.17457818984985,279.9221178293228,277.8419860601425,275.62270414829254,274.50720953941345,273.3408377170563,271.2408279180527,269.25362288951874,273.2458338737488,274.6223431825638,275.7895961999893,279.6051983833313,275.3817209005356,274.4663755893707,273.2054523229599,90.90623378753662,97.57720106840134,105.10556918382645,112.31716537475586,119.23410212993622,125.20574474334717,129.6514092683792,132.35640668869019,132.91932904720306,130.6792643070221,126.19588935375214,120.2580783367157,113.73963451385498,107.18148183822632,100.34225350618362,93.17522159218788,87.27669063210487,82.70902927219868,81.06084044277668,80.71736712753773,81.79899325966835,83.78918363153934,83.52186976373196,81.40320783853531,79.95093050599098,79.14186238497496,79.70795227587223,89.33700534701347,94.14676767587662,98.51262307167053,102.75820714235306,107.63241964578629,108.53406119346619,108.60374838113785,108.28056812286377,107.20000463724136,90.378586769104,87.72669512033463,87.61918342113495,91.05053046345711,91.00091505050659,91.03986662626266,89.95660448074341,86.86042627692223,86.48491129279137,88.68635982275009,89.59313118457794,89.81671476364136,117.72764015197754,115.26658034324646,113.92887902259827,114.55421674251556,113.7323489189148,114.86176562309265,116.72614622116089,117.77728998661041,118.72853219509125,119.01214718818665,118.98381912708282,118.36811947822571,117.41328561306,116.0861074924469,116.16639065742493,115.97622561454773,116.44294822216034,116.47262954711914,116.5049387216568,116.60064280033112,0.41029623203135285,0.2828564686174435,0.47221743188477167,0.4357933131678082,0.039822412768951224,0.15982896233039112,0.015266845758425338,0.17172674983126868,0.37699127003929,0.08740877870078309,0.26071553966547045,0.38939911215245954,0.51673460859834,0.038447712638387796,0.38712169474816843,0.7587683867313721,0.2661061907149585,0.3042021347678844,0.383153887325306,0.02545711121876296,0.10958122,0.00078642456,0.15854609,0.57991105,0.0055302945,0.07513815,0.0705067,/content/Happiness_img/Happiness_mid_0.png
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/content/Happiness_img/Happiness_mid_5.png
